ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.521043,4.61109,6.489725,4.588912,15.98893,0.2756149,3.105009,0.3733333,ACCELERATE
-1,6.52091,4.611073,6.489856,4.588929,15.98893,0.2757254,3.105008,0.4512281,ACCELERATE
-1,6.520905,4.611069,6.489861,4.588933,15.98893,0.2757374,3.105008,0.4790407,ACCELERATE
-1,6.520904,4.611068,6.489863,4.588933,15.98894,0.2757427,3.105008,0.5058712,ACCELERATE
-1,6.5209,4.611065,6.489867,4.588936,15.98893,0.275744,3.105008,0.5160298,ACCELERATE
-1,6.520895,4.611062,6.489872,4.588939,15.98894,0.2757452,3.105008,0.6463431,ACCELERATE
-1,6.520889,4.611057,6.489878,4.588944,15.98894,0.2757442,3.10501,0.7049299,ACCELERATE
-1,6.520883,4.611053,6.489885,4.588949,15.98895,0.2757451,3.105027,0.8043227,ACCELERATE
-1,6.520876,4.611048,6.489892,4.588953,15.98895,0.2757443,3.105044,0.901516,ACCELERATE
-1,6.520869,4.611043,6.489898,4.588958,15.98896,0.2757445,3.105061,1.007328,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757445,3.105079,1.107405,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105092,1.206427,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105107,1.303132,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105124,1.402543,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757442,3.105142,1.50385,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757437,3.105153,1.602085,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.275744,3.10517,1.704124,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757438,3.105184,1.801822,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757442,3.105198,1.900402,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105215,2.005446,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757444,3.105232,2.10618,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757438,3.105245,2.206128,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105263,2.30445,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757437,3.105273,2.40394,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.275744,3.105288,2.503148,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757439,3.105302,2.600708,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757435,3.105314,2.70006,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757443,3.105331,2.800028,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757444,3.10535,2.905535,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.275744,3.105362,3.003672,ACCELERATE
