-1,6.489535,4.588887,6.521233,4.611115,15.98888,0.2757429,3.10604,0.5078737,ACCELERATE
-1,6.489503,4.588864,6.521266,4.611137,15.98886,0.2757438,3.106076,1.001701,ACCELERATE
-1,6.489501,4.588862,6.521268,4.611139,15.98886,0.2757442,3.106089,1.508446,ACCELERATE
-1,6.489501,4.588862,6.521268,4.611139,15.98886,0.2757435,3.106104,2.001645,ACCELERATE
-1,6.489501,4.588862,6.521268,4.611139,15.98886,0.2757435,3.106112,2.501376,ACCELERATE
-1,6.489501,4.588862,6.521268,4.611139,15.98886,0.2757432,3.106129,3.002147,ACCELERATE
-1,6.490022,4.588884,6.520744,4.611117,15.98889,0.2789932,1.51359,3.507088,ACCELERATE
-1,6.520902,4.611067,6.489865,4.588934,15.98893,0.2757424,3.105008,0.5038556,ACCELERATE
-1,6.520871,4.611044,6.489897,4.588957,15.98896,0.2757439,3.105047,1.000479,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757438,3.105095,1.502344,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757441,3.105149,2.001092,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757435,3.105213,2.509313,ACCELERATE
-1,6.520868,4.611042,6.489899,4.588959,15.98896,0.2757438,3.105286,3.00468,ACCELERATE
-1,6.521391,4.611064,6.489377,4.588937,15.98893,0.2791335,4.702359,3.507787,ACCELERATE
-1,6.522312,4.611443,6.48846,4.588559,15.98855,0.2792016,9.125458,4.004804,ACCELERATE
-1,6.523971,4.612246,6.486804,4.587756,15.98773,0.2791582,15.32479,4.502615,ACCELERATE
-1,6.526579,4.613699,6.484201,4.586303,15.98627,0.2791578,22.54004,5.006042,ACCELERATE
-1,6.530083,4.615798,6.480703,4.584205,15.98417,0.2791602,29.99619,5.50662,ACCELERATE
-1,6.245351,4.646332,7.120805,4.552671,15.94034,0.2791621,37.39674,6.003545,LEFT_ACCELERATE
-1,6.011772,4.802536,9.240321,4.409572,14.55109,0.2791792,44.64126,6.500049,LEFT_ACCELERATE
-1,6.36681,5.154104,8.475908,4.060215,10.432,0.2791705,50.78216,7.000379,LEFT_ACCELERATE
-1,5.756716,4.899356,-1,4.402375,4.391826,0.279183,55.20677,7.504867,LEFT_ACCELERATE
-1,5.296365,4.53451,8.953287,4.830182,-2.782341,0.279161,57.10936,8.004441,LEFT_ACCELERATE
-1,5.956117,4.332222,7.092533,4.871552,-10.15028,0.2791601,57.27068,8.500178,ACCELERATE
-1,6.461939,4.521245,6.54865,4.679274,-17.605,0.2791627,57.07845,9.001022,RIGHT_ACCELERATE
-1,6.409215,4.697865,6.816876,4.51579,-25.13846,0.2791625,56.87285,9.507799,ACCELERATE
-1,5.469753,4.400593,-1,4.821838,-32.38616,0.2791875,55.71022,10.00261,LEFT_ACCELERATE
-1,5.670746,4.563811,-1,4.648597,-38.48916,0.2791722,51.57515,10.50242,LEFT_ACCELERATE
-1,5.219011,4.188061,-1,5.030884,-42.82731,0.2791845,45.65999,11.00106,LEFT_ACCELERATE
-1,8.859343,5.688251,4.587225,3.600895,-42.90405,0.2791691,38.29476,11.50381,ACCELERATE
-1,7.776659,6.128311,5.001409,3.131754,-42.53155,0.2791862,30.86076,12.00615,RIGHT_ACCELERATE
-1,6.188227,4.785409,6.950925,4.454881,-43.85519,0.2791626,23.5914,12.50318,LEFT_ACCELERATE
-1,5.750199,4.19835,7.318547,5.00655,-44.40293,0.2791635,16.12984,13.00564,LEFT_ACCELERATE
-1,7.46254,4.871662,5.720316,4.355436,-43.73317,0.2791611,8.744464,13.50374,ACCELERATE
-1,8.375773,5.468953,4.936532,3.758006,-43.13847,0.2791612,1.346234,14.00202,ACCELERATE
-1,7.896802,5.669826,5.072031,3.531266,-42.93457,0.2791605,-6.067124,14.5006,ACCELERATE
-1,7.675585,5.508328,5.30125,3.692696,-43.0942,0.279161,-13.54592,15.00281,ACCELERATE
