ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.518507,4.609311,6.49226,4.59069,15.99069,0.2754305,3.065658,5.813487,NONE
-1,6.518507,4.609311,6.492259,4.59069,15.99069,0.2754292,3.063713,5.906645,NONE
-1,6.51851,4.609312,6.492257,4.590689,15.99069,0.2754295,3.061684,6.002749,NONE
-1,6.518507,4.60931,6.492259,4.590691,15.99069,0.2754291,3.059606,6.100265,NONE
-1,6.518511,4.609312,6.492256,4.590689,15.99069,0.2754301,3.057342,6.205522,NONE
-1,6.518509,4.60931,6.492258,4.590691,15.99069,0.2754295,3.055262,6.301179,NONE
-1,6.518511,4.609311,6.492255,4.59069,15.99069,0.2754302,3.05299,6.404658,ACCELERATE
-1,6.518513,4.609312,6.492253,4.590689,15.99069,0.2754301,3.050744,6.506048,ACCELERATE
-1,6.518514,4.609312,6.492253,4.590689,15.99069,0.2754301,3.048606,6.60178,ACCELERATE
-1,6.518514,4.609312,6.492252,4.590689,15.99069,0.2754298,3.046363,6.701426,ACCELERATE
-1,6.518512,4.60931,6.492254,4.590691,15.99069,0.2754312,3.044028,6.804325,ACCELERATE
-1,6.518516,4.609312,6.492251,4.590689,15.99069,0.2754296,3.041722,6.9052,ACCELERATE
-1,6.518515,4.609311,6.492251,4.59069,15.99069,0.2754299,3.039515,7.00105,ACCELERATE
-1,6.518514,4.60931,6.492252,4.590691,15.99069,0.27543,3.037104,7.105092,NONE
-1,6.518516,4.609311,6.49225,4.59069,15.99069,0.2754305,3.034763,7.205425,NONE
-1,6.518517,4.609311,6.49225,4.59069,15.99069,0.2754321,3.032477,7.302802,NONE
-1,6.518518,4.609311,6.492249,4.59069,15.99069,0.2754329,3.030133,7.402049,NONE
-1,6.51852,4.609312,6.492247,4.590689,15.99069,0.2754308,3.027716,7.503818,NONE
-1,6.518519,4.609311,6.492248,4.59069,15.99069,0.2754316,3.025381,7.601527,NONE
-1,6.518518,4.60931,6.492249,4.590691,15.99069,0.2754322,3.022866,7.706227,NONE
-1,6.518521,4.609312,6.492245,4.590689,15.99069,0.2754312,3.020332,7.8111,LEFT_ACCELERATE
-1,6.518521,4.609311,6.492246,4.59069,15.99069,0.2754317,3.018061,7.904627,LEFT_ACCELERATE
-1,6.518523,4.609312,6.492243,4.590689,15.99069,0.2754321,3.015634,8.004145,NONE
-1,6.518521,4.60931,6.492246,4.590691,15.99069,0.2754317,3.013112,8.107044,NONE
-1,6.518523,4.609311,6.492244,4.59069,15.99069,0.2754312,3.010801,8.200953,NONE
-1,6.518522,4.60931,6.492245,4.590691,15.99069,0.2754332,3.00821,8.305781,RIGHT_ACCELERATE
-1,6.518524,4.609311,6.492243,4.59069,15.99069,0.2754311,3.00576,8.404513,LEFT_ACCELERATE
-1,6.518525,4.609311,6.492241,4.59069,15.99069,0.2754296,3.003264,8.50468,LEFT_ACCELERATE
-1,6.518526,4.609311,6.492241,4.59069,15.99069,0.2754312,3.000813,8.602659,LEFT_ACCELERATE
-1,6.518526,4.609311,6.49224,4.59069,15.99069,0.2754307,2.998257,8.704506,NONE
-1,6.518527,4.609311,6.49224,4.59069,15.99069,0.2754308,2.995792,8.802392,NONE
-1,6.518528,4.609311,6.492239,4.59069,15.99069,0.2754325,2.993315,8.900362,NONE
-1,6.518528,4.609311,6.492239,4.59069,15.99069,0.2754322,2.990662,9.004946,NONE
-1,6.518529,4.609311,6.492238,4.59069,15.99069,0.2754327,2.987979,9.110361,NONE
-1,6.518529,4.609311,6.492237,4.59069,15.99069,0.2754324,2.985274,9.216311,NONE
-1,6.518532,4.609312,6.492235,4.590689,15.99069,0.2754312,2.9831,9.301229,NONE
-1,6.518529,4.60931,6.492238,4.590691,15.99069,0.2754315,2.980431,9.405189,NONE
-1,6.51853,4.60931,6.492237,4.590691,15.99069,0.2754315,2.977968,9.500836,NONE
-1,6.518532,4.609311,6.492234,4.59069,15.99069,0.2754313,2.975159,9.609702,NONE
-1,6.518533,4.609311,6.492234,4.59069,15.99069,0.2754317,2.972707,9.704439,NONE
-1,6.518534,4.609311,6.492233,4.59069,15.99069,0.2754313,2.970042,9.807174,NONE
-1,6.518534,4.609311,6.492233,4.59069,15.99069,0.2754319,2.967395,9.908982,NONE
-1,6.518535,4.609311,6.492232,4.59069,15.99069,0.2754318,2.964897,10.00485,NONE
